Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Hillshade_diff_9am_3pm,Hillshade_mean,Elevation_Slope,Hydrology_Distance_Mag,Road_Fire_Distance_Ratio,Cover_Type
2923.0,153,2,150.0,14,4106,222.0,239,153,4245,1,12,69.0,204.66666666666666,5846.0,150.65191668213185,0.9670277908619878,4
2922.0,122,6,153.0,15,4080,231.0,235,137,4215,1,12,94.0,201.0,17532.0,153.73353570382747,0.967741935483871,4
2917.0,130,7,162.0,13,4055,233.0,236,136,4186,1,12,97.0,201.66666666666666,20419.0,162.5207679036744,0.9684738476235969,4
2914.0,166,4,175.0,9,4029,223.0,241,153,4156,1,12,70.0,205.66666666666666,11656.0,175.231275747225,0.9692085638681741,4
2918.0,203,4,190.0,16,4004,218.0,243,161,4126,1,12,57.0,207.33333333333334,11672.0,190.67249408344142,0.9701962684758905,4
2918.0,126,8,201.0,17,3978,235.0,234,131,4096,1,12,104.0,200.0,23344.0,201.71762441591463,0.970954356846473,4
2910.0,121,14,201.0,30,3953,243.0,228,111,4066,1,12,132.0,194.0,40740.0,203.22647465327935,0.9719695106958446,4
2904.0,144,11,190.0,24,3928,236.0,238,131,4036,1,12,105.0,201.66666666666666,31944.0,191.5097908724251,0.9729997522913054,4
2902.0,154,8,175.0,22,3903,230.0,241,143,4006,1,23,87.0,204.66666666666666,23216.0,176.3774361986249,0.9740454205141004,4
2899.0,118,6,162.0,19,3877,230.0,235,138,3976,1,23,92.0,201.0,17394.0,163.11039206623224,0.9748554186572793,4
2896.0,81,6,150.0,16,3852,229.0,229,134,3946,1,23,95.0,197.33333333333334,17376.0,150.8509197850646,0.9759310869014441,4
2893.0,63,3,134.0,13,3827,222.0,233,146,3917,1,23,76.0,200.33333333333334,8679.0,134.6291201783626,0.976773864216437,4
2894.0,225,0,124.0,14,3803,218.0,238,157,3887,1,23,61.0,204.33333333333334,0.0,124.78781991845197,0.9781378600823045,4
2895.0,131,4,120.0,15,3778,227.0,237,145,3857,1,12,82.0,203.0,11580.0,120.93386622447825,0.9792638672887507,4
2892.0,175,6,120.0,12,3753,223.0,243,154,3827,1,12,69.0,206.66666666666666,17352.0,120.59850745345068,0.9804075235109718,4
2895.0,182,7,120.0,15,3728,223.0,245,156,3797,1,12,67.0,208.0,20265.0,120.93386622447825,0.9815692469720906,4
2892.0,141,10,120.0,12,3704,235.0,238,133,3767,1,12,102.0,202.0,28920.0,120.59850745345068,0.9830148619957537,4
2887.0,145,9,120.0,11,3679,233.0,239,137,3737,1,12,96.0,203.0,25983.0,120.50311199301038,0.9842161583734618,4
2885.0,150,8,108.0,9,3655,231.0,240,141,3708,1,23,90.0,204.0,23080.0,108.37435120913067,0.9854408196279321,4
2882.0,148,8,95.0,6,3630,231.0,240,141,3678,1,23,90.0,204.0,23056.0,95.1892851112981,0.9866811633596085,4
2881.0,148,6,90.0,5,3606,228.0,240,145,3648,1,23,83.0,204.33333333333334,17286.0,90.13878188659973,0.9882159495752261,4
2878.0,135,1,90.0,2,3582,221.0,238,153,3618,1,23,68.0,204.0,2878.0,90.0222194794152,0.989776181265543,4
2881.0,324,2,90.0,5,3558,214.0,236,160,3588,1,30,54.0,203.33333333333334,5762.0,90.13878188659973,0.9913624965171357,4
2882.0,53,2,90.0,6,3534,221.0,234,150,3558,1,30,71.0,201.66666666666666,5764.0,90.19977827023745,0.9929755549311604,4
2879.0,84,6,90.0,3,3510,229.0,229,133,3528,1,30,96.0,197.0,17274.0,90.0499861188218,0.9946160385378294,4
2875.0,99,6,85.0,13,3486,231.0,231,134,3499,1,30,97.0,198.66666666666666,17250.0,85.98837130682264,0.996,4
2873.0,122,7,67.0,11,3463,233.0,234,134,3469,1,30,99.0,200.33333333333334,20111.0,67.89698078707183,0.9979827089337175,4
2867.0,117,11,60.0,5,3439,238.0,230,121,3439,1,30,117.0,196.33333333333334,31537.0,60.207972893961475,0.9997093023255814,4
2861.0,120,9,60.0,0,3416,236.0,232,127,3409,1,30,109.0,198.33333333333334,25749.0,60.0,1.0017595307917888,4
2859.0,131,9,42.0,9,3392,236.0,235,130,3379,1,30,106.0,200.33333333333334,25731.0,42.95346318982906,1.0035502958579883,4
2855.0,140,8,30.0,5,3369,233.0,238,136,3349,1,23,97.0,202.33333333333334,22840.0,30.4138126514911,1.0056716417910447,4
2853.0,153,4,30.0,1,3346,225.0,240,150,3320,1,23,75.0,205.0,11412.0,30.01666203960727,1.0075278530563083,4
2852.0,104,2,0.0,0,3323,222.0,236,150,3290,1,23,72.0,202.66666666666666,5704.0,0.0,1.009723488301428,4
2851.0,52,3,0.0,0,3300,221.0,233,149,3260,1,23,72.0,201.0,8553.0,0.0,1.0119595216191353,4
2850.0,24,3,0.0,0,3277,218.0,233,152,3230,1,23,66.0,201.0,8550.0,0.0,1.0142370783039307,4
2850.0,321,3,30.0,1,3254,212.0,236,163,3200,1,23,49.0,203.66666666666666,8550.0,30.01666203960727,1.0165573258356764,4
2852.0,297,4,30.0,3,3231,208.0,238,169,3171,1,23,39.0,205.0,11408.0,30.14962686336267,1.0186002522068096,4
2854.0,310,4,42.0,2,3209,209.0,237,167,3141,1,23,42.0,204.33333333333334,11416.0,42.04759208325728,1.021323997453851,4
2855.0,328,4,60.0,3,3187,209.0,234,164,3111,1,29,45.0,202.33333333333334,11420.0,60.07495318350236,1.0241002570694087,4
2857.0,333,5,60.0,5,3164,208.0,233,164,3081,1,29,44.0,201.66666666666666,14285.0,60.207972893961475,1.026606099935107,4
2858.0,333,6,67.0,6,3142,205.0,232,165,3051,1,29,40.0,200.66666666666666,17148.0,67.26812023536856,1.0294888597640892,4
2860.0,330,8,85.0,8,3120,202.0,231,168,3022,1,29,34.0,200.33333333333334,22880.0,85.37564055396598,1.032087330466424,4
2862.0,343,8,95.0,13,3098,204.0,228,163,2992,1,29,41.0,198.33333333333334,22896.0,95.88534820294495,1.0350818576678917,4
2862.0,352,8,108.0,15,3077,206.0,226,158,2962,1,29,48.0,196.66666666666666,22896.0,109.03669107231748,1.0384745190685116,4
2863.0,343,9,120.0,16,3055,202.0,227,163,2932,1,29,39.0,197.33333333333334,25767.0,121.06196760337245,1.0415956358677123,4
2865.0,351,8,124.0,24,3034,206.0,227,159,2902,1,29,47.0,197.33333333333334,22920.0,126.30122723077555,1.0451257320013778,4
2864.0,343,7,134.0,20,3012,205.0,229,162,2873,1,29,43.0,198.66666666666666,20048.0,135.4843164355196,1.048016701461378,4
2868.0,352,5,150.0,24,2991,211.0,231,158,2843,1,12,53.0,200.0,14340.0,151.90786681406595,1.0516877637130801,4
2865.0,41,4,170.0,21,2970,220.0,230,146,2813,1,12,74.0,198.66666666666666,11460.0,171.29214809792072,1.0554371002132197,4
2866.0,66,6,190.0,28,2949,227.0,227,135,2783,1,12,92.0,196.33333333333334,17196.0,192.0520762709948,1.0592672413793103,4
2860.0,85,10,201.0,21,2929,235.0,223,119,2754,1,12,116.0,192.33333333333334,28600.0,202.09403751719148,1.063157894736842,4
2854.0,110,10,216.0,19,2908,238.0,229,120,2724,1,12,118.0,195.66666666666666,28540.0,216.8340379184043,1.0671559633027523,4
2848.0,142,11,228.0,14,2888,236.0,237,130,2694,1,12,106.0,201.0,31328.0,228.42942017174582,1.0716141001855288,4
2846.0,162,11,242.0,11,2868,231.0,243,142,2664,1,12,89.0,205.33333333333334,31306.0,242.24987100099764,1.076172607879925,4
2845.0,143,12,256.0,14,2848,237.0,237,129,2635,1,12,108.0,201.0,34140.0,256.382526705702,1.0804248861911987,4
2839.0,122,15,268.0,9,2828,244.0,227,109,2605,1,12,135.0,193.33333333333334,42585.0,268.1510768205118,1.0851880276285495,4
2832.0,119,15,283.0,4,2808,245.0,225,105,2575,1,12,140.0,191.66666666666666,42480.0,283.0282671395209,1.0900621118012421,4
2825.0,124,14,295.0,0,2789,243.0,229,111,2546,1,12,132.0,194.33333333333334,39550.0,295.0,1.0950137416568513,4
2819.0,134,14,277.0,28,2769,241.0,233,118,2516,1,12,123.0,197.33333333333334,39466.0,278.41156585170813,1.100119189511323,4
2814.0,147,13,247.0,23,2750,237.0,238,130,2486,1,12,107.0,201.66666666666666,36582.0,248.06853891616325,1.1057498994772819,4
2812.0,145,13,218.0,21,2731,238.0,238,128,2457,1,12,110.0,201.33333333333334,36556.0,219.0091322296858,1.11106590724166,4
2806.0,142,14,190.0,15,2713,239.0,236,123,2427,1,12,116.0,199.33333333333334,39284.0,190.59118552545917,1.1173805601317957,4
2802.0,144,14,162.0,11,2694,239.0,237,124,2397,1,12,115.0,200.0,39228.0,162.3730273167314,1.1234361968306923,4
2797.0,134,15,134.0,6,2676,243.0,232,114,2368,1,12,129.0,196.33333333333334,41955.0,134.13426109685773,1.1295905445335586,4
2790.0,140,8,108.0,0,2658,233.0,238,137,2338,1,12,96.0,202.66666666666666,22320.0,108.0,1.1363830696879007,4
2791.0,54,2,85.0,4,2640,220.0,234,150,2308,1,12,70.0,201.33333333333334,5582.0,85.09406559801923,1.1433521004763967,4
2789.0,57,10,67.0,2,2623,227.0,220,126,2279,1,12,101.0,191.0,27890.0,67.02984409947557,1.150438596491228,4
2782.0,85,5,42.0,-7,2605,228.0,231,137,2249,1,12,91.0,198.66666666666666,13910.0,42.579337712087536,1.1577777777777778,4
2783.0,190,7,30.0,-6,2588,220.0,245,160,2219,1,12,60.0,208.33333333333334,19481.0,30.59411708155671,1.1657657657657658,4
2786.0,180,7,0.0,0,2571,223.0,244,156,2190,1,12,67.0,207.66666666666666,19502.0,0.0,1.1734367868553173,4
2786.0,140,4,0.0,0,2554,225.0,238,148,2160,1,12,77.0,203.66666666666666,11144.0,0.0,1.1818602498843127,4
2784.0,90,5,30.0,-1,2538,228.0,231,137,2131,1,12,91.0,198.66666666666666,13920.0,30.01666203960727,1.1904315196998123,4
2779.0,104,6,30.0,-1,2522,230.0,233,136,2101,1,12,94.0,199.66666666666666,16674.0,30.01666203960727,1.1998097050428163,4
2775.0,159,7,42.0,-2,2506,227.0,241,148,2072,1,12,79.0,205.33333333333334,19425.0,42.04759208325728,1.2088760250844188,4
2775.0,204,8,67.0,-2,2490,216.0,248,167,2042,1,12,49.0,210.33333333333334,22200.0,67.02984409947557,1.2187958883994126,4
2780.0,227,10,85.0,2,2475,206.0,249,179,2012,1,12,27.0,211.33333333333334,27800.0,85.0235261559999,1.2295081967213115,4
2784.0,215,9,95.0,6,2460,211.0,249,173,1983,1,12,38.0,211.0,25056.0,95.1892851112981,1.2399193548387097,4
2786.0,186,9,108.0,16,2445,222.0,247,158,1953,1,12,64.0,209.0,25074.0,109.17875251164945,1.2512794268167862,4
2784.0,195,9,127.0,13,2430,219.0,248,163,1924,1,12,56.0,210.0,25056.0,127.66362050325849,1.2623376623376623,4
2789.0,196,7,150.0,18,2416,219.0,246,162,1895,1,12,57.0,209.0,19523.0,151.07613974417006,1.2742616033755274,4
2786.0,156,3,162.0,19,2402,223.0,239,152,1865,1,12,71.0,204.66666666666666,8358.0,163.11039206623224,1.287245444801715,4
2787.0,94,4,175.0,20,2388,225.0,234,144,1836,1,12,81.0,201.0,11148.0,176.13914953808538,1.2999455634186172,4
2782.0,112,3,192.0,11,2375,224.0,236,148,1806,1,12,76.0,202.66666666666666,8346.0,192.31484602078956,1.314333148865523,4
2785.0,247,5,212.0,13,2362,209.0,244,173,1777,1,12,36.0,208.66666666666666,13925.0,212.3982109152523,1.328458942632171,4
2790.0,201,3,218.0,18,2349,218.0,242,161,1747,1,12,57.0,207.0,8370.0,218.74185699129464,1.3438215102974829,4
2787.0,125,8,228.0,21,2336,233.0,235,134,1718,1,12,99.0,200.66666666666666,22296.0,228.96506283710622,1.3589296102385107,4
2782.0,144,6,240.0,16,2324,230.0,239,143,1689,1,12,87.0,204.0,16692.0,240.53274205396653,1.375147928994083,4
2781.0,211,8,240.0,23,2312,213.0,248,170,1660,1,12,43.0,210.33333333333334,22248.0,241.09956449566639,1.3919325707405177,4
2786.0,214,11,242.0,26,2301,210.0,250,175,1630,1,12,35.0,211.66666666666666,30646.0,243.39268682522078,1.410790925812385,4
2789.0,184,7,247.0,29,2290,222.0,245,157,1601,1,12,65.0,208.0,19523.0,248.69660230891776,1.4294631710362047,4
2788.0,117,5,256.0,28,2279,229.0,235,139,1572,1,12,90.0,201.0,13940.0,257.52669764511796,1.448823903369358,4
2784.0,90,9,268.0,32,2268,234.0,226,123,1543,1,12,111.0,194.33333333333334,25056.0,269.9036865253974,1.4689119170984455,4
2778.0,90,6,283.0,21,2250,230.0,230,134,1513,1,12,96.0,198.0,16668.0,283.7780823108085,1.486129458388375,4
2777.0,121,4,295.0,15,2220,227.0,236,144,1484,1,12,83.0,202.33333333333334,11108.0,295.3811097548386,1.494949494949495,4
2774.0,124,9,309.0,12,2190,235.0,234,129,1455,1,29,106.0,199.33333333333334,24966.0,309.23292192132453,1.504120879120879,4
2768.0,140,8,324.0,9,2160,233.0,238,137,1426,1,29,96.0,202.66666666666666,22144.0,324.1249758966439,1.5136650315346882,4
2766.0,144,7,342.0,7,2130,230.0,239,142,1397,1,29,88.0,203.66666666666666,19362.0,342.0716299256634,1.5236051502145922,4
2762.0,156,5,360.0,3,2100,225.0,240,150,1368,1,29,75.0,205.0,13810.0,360.01249978299364,1.5339663988312637,4
2766.0,171,5,360.0,10,2070,223.0,242,154,1339,1,29,69.0,206.33333333333334,13830.0,360.1388621073821,1.544776119402985,4
2764.0,164,6,360.0,8,2040,226.0,242,150,1310,1,29,76.0,206.0,16584.0,360.0888779176608,1.5560640732265447,4
2764.0,205,7,361.0,19,2010,216.0,246,166,1282,1,29,50.0,209.33333333333334,19348.0,361.4996542183685,1.5666406858924395,4
2765.0,214,7,365.0,20,1980,214.0,247,169,1253,1,29,45.0,210.0,19355.0,365.54753452868476,1.5789473684210527,4
2767.0,194,7,361.0,65,1950,219.0,246,162,1224,1,29,57.0,209.0,19369.0,366.80512537313325,1.5918367346938775,4
2768.0,189,9,360.0,66,1920,221.0,247,160,1195,1,29,61.0,209.33333333333334,24912.0,366.0,1.605351170568562,4
2769.0,193,11,350.0,81,1890,219.0,249,163,1167,1,29,56.0,210.33333333333334,30459.0,359.25060890693004,1.6181506849315068,4
2770.0,192,13,335.0,82,1860,218.0,250,163,1138,1,30,55.0,210.33333333333334,36010.0,344.88983748437704,1.6330114135206322,4
2771.0,183,14,323.0,83,1830,223.0,249,155,1110,1,30,68.0,209.0,38794.0,333.4936281250363,1.6471647164716472,4
2771.0,162,15,313.0,83,1800,233.0,243,136,1082,1,30,97.0,204.0,41565.0,323.81785003300854,1.6620498614958448,4
2767.0,145,18,306.0,88,1770,242.0,234,115,1053,1,30,127.0,197.0,49806.0,318.4022612985027,1.6793168880455407,0
2760.0,144,17,295.0,86,1740,242.0,234,115,1025,1,30,127.0,197.0,46920.0,307.28000260348864,1.695906432748538,0
2756.0,145,15,285.0,82,1710,239.0,237,123,997,1,30,116.0,199.66666666666666,41340.0,296.56196654325043,1.7134268537074149,0
2745.0,131,14,258.0,71,1650,242.0,232,117,938,1,30,125.0,197.0,38430.0,267.5911059807482,1.7571884984025559,0
2727.0,127,17,212.0,73,1560,246.0,227,103,849,1,30,143.0,192.0,46359.0,224.2164133153503,1.8352941176470587,0
2706.0,110,19,162.0,68,1470,249.0,215,87,760,1,30,162.0,183.66666666666666,51414.0,175.69291391516052,1.9316688567674114,0
2695.0,104,22,150.0,57,1440,251.0,206,72,730,1,30,179.0,176.33333333333334,59290.0,160.46494944379597,1.9699042407660738,0
2668.0,104,22,124.0,47,1380,251.0,206,72,671,1,30,179.0,176.33333333333334,58696.0,132.60844618650805,2.0535714285714284,0
2657.0,106,21,108.0,41,1350,250.0,209,77,641,1,30,173.0,178.66666666666666,55797.0,115.52056094046635,2.102803738317757,0
2636.0,114,20,67.0,20,1290,250.0,216,85,582,1,30,165.0,183.66666666666666,52720.0,69.92138442565336,2.2126929674099487,0
2628.0,115,18,60.0,12,1260,248.0,220,94,553,1,30,154.0,187.33333333333334,47304.0,61.18823416311342,2.2743682310469313,0
2619.0,108,16,42.0,10,1230,246.0,220,98,524,1,30,148.0,188.0,41904.0,43.174066289845804,2.342857142857143,0
2603.0,93,13,30.0,-5,1170,241.0,219,106,466,1,29,135.0,188.66666666666666,33839.0,30.4138126514911,2.5053533190578157,4
2595.0,92,14,30.0,9,1140,241.0,218,105,437,1,29,136.0,188.0,36330.0,31.32091952673165,2.6027397260273974,4
2586.0,93,13,0.0,0,1110,241.0,219,106,408,1,29,135.0,188.66666666666666,33618.0,0.0,2.7139364303178484,4
2580.0,94,10,0.0,0,1080,236.0,225,119,379,1,16,117.0,193.33333333333334,25800.0,0.0,2.8421052631578947,4
2576.0,72,3,0.0,0,1050,223.0,233,146,351,1,16,77.0,200.66666666666666,7728.0,0.0,2.9829545454545454,4
2579.0,41,5,0.0,0,1020,221.0,229,144,323,1,16,77.0,198.0,12895.0,0.0,3.1481481481481484,4
2574.0,37,7,30.0,-2,990,220.0,224,140,295,1,16,80.0,194.66666666666666,18018.0,30.066592756745816,3.3445945945945947,4
2575.0,2,7,30.0,4,960,211.0,227,154,268,1,16,57.0,197.33333333333334,18025.0,30.265491900843113,3.5687732342007434,4
2574.0,30,9,42.0,3,930,218.0,220,137,242,1,29,81.0,191.66666666666666,23166.0,42.1070065428546,3.8271604938271606,4
2569.0,53,12,67.0,0,900,227.0,215,120,216,1,29,107.0,187.33333333333334,30828.0,67.0,4.147465437788019,4
2563.0,71,11,85.0,-1,870,233.0,218,115,192,1,29,118.0,188.66666666666666,28193.0,85.00588214941364,4.507772020725389,4
2557.0,91,11,90.0,-6,840,237.0,223,117,170,1,29,120.0,192.33333333333334,28127.0,90.19977827023745,4.912280701754386,4
2552.0,115,10,95.0,-3,810,237.0,231,124,150,1,29,113.0,197.33333333333334,25520.0,95.04735661763561,5.364238410596027,4
2548.0,123,11,108.0,-2,780,239.0,232,122,134,1,29,117.0,197.66666666666666,28028.0,108.01851693112621,5.777777777777778,4
2542.0,122,9,120.0,-2,750,236.0,233,127,124,1,29,109.0,198.66666666666666,22878.0,120.01666550941998,6.0,4
2540.0,108,4,120.0,0,720,226.0,235,144,120,1,29,82.0,201.66666666666666,10160.0,120.0,5.950413223140496,4
2539.0,67,6,124.0,2,690,227.0,228,135,124,1,29,92.0,196.66666666666666,15234.0,124.01612798341996,5.52,4
2535.0,78,11,124.0,11,660,234.0,220,116,134,1,29,118.0,190.0,27885.0,124.4869471069156,4.888888888888889,4
2528.0,80,12,120.0,11,630,236.0,218,111,150,1,29,125.0,188.33333333333334,30336.0,120.50311199301038,4.172185430463577,4
2521.0,50,7,108.0,4,600,224.0,225,136,170,1,16,88.0,195.0,17647.0,108.07404868885037,3.508771929824561,4
2522.0,333,5,95.0,5,570,208.0,233,164,192,1,16,44.0,201.66666666666666,12610.0,95.13148795220224,2.9533678756476682,4
2525.0,306,2,90.0,8,540,213.0,238,162,216,1,16,51.0,204.33333333333334,5050.0,90.35485598461214,2.488479262672811,4
2524.0,90,4,90.0,7,510,226.0,233,143,242,1,16,83.0,200.66666666666666,10096.0,90.27181176868004,2.0987654320987654,4
2519.0,77,5,85.0,9,480,227.0,230,138,268,1,16,89.0,198.33333333333334,12595.0,85.47514258543241,1.7843866171003717,4
2517.0,84,6,67.0,7,450,229.0,229,133,295,1,29,96.0,197.0,15102.0,67.36467917239716,1.5202702702702702,4
2512.0,93,9,60.0,2,420,234.0,227,125,323,1,29,109.0,195.33333333333334,22608.0,60.03332407921454,1.2962962962962963,4
2508.0,225,1,60.0,-1,390,218.0,239,158,351,1,29,60.0,205.0,2508.0,60.00833275470999,1.1079545454545454,4
2513.0,295,4,60.0,3,360,209.0,238,169,379,1,16,40.0,205.33333333333334,10052.0,60.07495318350236,0.9473684210526315,4
3152.0,113,5,134.0,0,2856,230.0,234,138,5552,1,29,92.0,200.66666666666666,15760.0,134.0,0.5143165856293895,6
3149.0,121,4,150.0,3,2872,227.0,236,144,5560,1,29,83.0,202.33333333333334,12596.0,150.02999700059985,0.5164538752023018,6
3149.0,90,9,162.0,17,2888,235.0,225,121,5568,1,29,114.0,193.66666666666666,28341.0,162.88953311984167,0.518585024241336,6
3139.0,82,15,175.0,13,2904,240.0,212,98,5576,1,29,142.0,183.33333333333334,47085.0,175.4821928287882,0.5207100591715976,6
3132.0,78,18,182.0,0,2920,240.0,204,88,5584,1,29,152.0,177.33333333333334,56376.0,182.0,0.5228290062667861,6
3119.0,75,21,162.0,29,2937,240.0,196,77,5592,1,29,163.0,171.0,65499.0,164.57521077003062,0.5251206865725013,6
3109.0,74,15,134.0,19,2954,237.0,210,101,5600,1,29,136.0,182.66666666666666,46635.0,135.34031180694095,0.5274058203892162,6
3103.0,92,16,108.0,13,2971,243.0,214,96,5609,1,29,147.0,184.33333333333334,49648.0,108.77959367454909,0.5295900178253119,6
3090.0,100,17,85.0,7,2989,246.0,214,91,5618,1,29,155.0,183.66666666666666,52530.0,85.28774824088158,0.5319451859761524,6
3083.0,104,10,67.0,0,3006,238.0,227,119,5627,1,29,119.0,194.66666666666666,30830.0,67.0,0.5341151385927505,6
3083.0,103,8,42.0,3,3024,233.0,230,130,5636,1,29,103.0,197.66666666666666,24664.0,42.1070065428546,0.5364555614688664,6
3077.0,116,7,30.0,-2,3042,233.0,233,133,5645,1,29,100.0,199.66666666666666,21539.0,30.066592756745816,0.538788522848034,6
3067.0,131,14,0.0,0,3078,242.0,232,117,5664,1,20,125.0,197.0,42938.0,0.0,0.5433362753751103,6
3064.0,164,11,0.0,0,3097,230.0,243,144,5673,1,20,86.0,205.66666666666666,33704.0,0.0,0.5458230525202679,6
3064.0,190,9,30.0,0,3116,220.0,248,161,5683,1,20,59.0,209.66666666666666,27576.0,30.0,0.5482054890921886,6
3064.0,213,10,42.0,4,3135,211.0,250,174,5693,1,20,37.0,211.66666666666666,30640.0,42.190046219457976,0.5505795574288725,6
3070.0,195,13,67.0,10,3154,217.0,251,165,5703,1,29,52.0,211.0,39910.0,67.7421582177598,0.552945301542777,6
3070.0,162,19,85.0,16,3173,235.0,241,129,5713,1,29,106.0,201.66666666666666,58330.0,86.49277426467485,0.5553027651382569,6
3064.0,172,19,90.0,10,3192,229.0,245,139,5723,1,29,90.0,204.33333333333334,58216.0,90.55385138137417,0.5576519916142557,6
3067.0,180,19,95.0,13,3212,223.0,248,149,5734,1,29,74.0,206.66666666666666,58273.0,95.88534820294495,0.5600697471665214,6
3064.0,163,19,108.0,17,3231,234.0,241,129,5744,1,29,105.0,201.33333333333334,58216.0,109.32977636490436,0.5624020887728459,4
3060.0,188,18,85.0,26,3271,219.0,250,159,5766,1,29,60.0,209.33333333333334,55080.0,88.88756943465155,0.5671926478238252,4
3064.0,166,20,67.0,30,3291,233.0,243,132,5777,1,29,101.0,202.66666666666666,61280.0,73.40980860893181,0.5695742471443406,4
3054.0,133,27,60.0,20,3312,251.0,216,75,5788,1,29,176.0,180.66666666666666,82458.0,63.245553203367585,0.5721195370530316,4
3041.0,132,25,60.0,7,3332,250.0,218,80,5799,1,29,170.0,182.66666666666666,76025.0,60.40695324215582,0.5744827586206896,6
3034.0,141,19,67.0,0,3353,244.0,232,109,5811,1,29,135.0,195.0,57646.0,67.0,0.5769098417068135,6
3027.0,180,13,85.0,3,3373,224.0,248,153,5822,1,29,71.0,208.33333333333334,39351.0,85.05292469985967,0.5792546797183582,6
3034.0,202,14,108.0,10,3394,212.0,252,171,5834,1,29,41.0,211.66666666666666,42476.0,108.46197490364999,0.581662382176521,6
3037.0,176,13,120.0,26,3415,226.0,247,150,5846,1,29,76.0,207.66666666666666,39481.0,122.78436382536663,0.5840602018128955,6
3034.0,144,14,124.0,23,3437,239.0,237,124,5858,1,29,115.0,200.0,42476.0,126.11502686040232,0.5866188769414575,6
3024.0,131,14,134.0,13,3458,242.0,232,116,5870,1,29,126.0,196.66666666666666,42336.0,134.6291201783626,0.5889967637540453,4
3021.0,135,10,150.0,13,3479,236.0,236,131,5882,1,29,105.0,201.0,30210.0,150.56227947264878,0.5913649498555159,4
3018.0,124,13,150.0,17,3500,241.0,231,117,5894,1,29,124.0,196.33333333333334,39234.0,150.9602596712128,0.5937234944868532,4
3011.0,130,12,153.0,10,3521,240.0,233,121,5907,1,29,119.0,198.0,36132.0,153.32644912082193,0.5959715639810427,4
3008.0,124,10,162.0,7,3543,238.0,233,125,5919,1,29,113.0,198.66666666666666,30080.0,162.15116404145854,0.5984797297297297,4
3001.0,101,17,175.0,10,3564,246.0,215,92,5932,1,29,154.0,184.33333333333334,51017.0,175.28548142958104,0.6007079049384797,4
2988.0,113,14,190.0,6,3585,243.0,225,108,5945,1,29,135.0,192.0,41832.0,190.09471323527123,0.6029263370332997,4
2988.0,157,8,201.0,10,3606,229.0,241,145,5958,1,29,84.0,205.0,23904.0,201.2486024796197,0.6051350897801645,4
2988.0,135,9,216.0,10,3628,235.0,236,132,5971,1,29,103.0,201.0,26892.0,216.23135757794242,0.607501674480911,4
2982.0,116,16,228.0,17,3649,246.0,223,101,5984,1,29,145.0,190.0,47712.0,228.63289352147035,0.6096908939014202,4
2972.0,125,18,240.0,4,3670,247.0,224,99,5997,1,29,148.0,190.0,53496.0,240.03333101883996,0.6118706235411804,4
2965.0,132,18,240.0,-2,3691,246.0,228,104,6011,1,29,142.0,192.66666666666666,53370.0,240.00833318866242,0.6139387890884896,4
2955.0,132,11,240.0,-9,3713,238.0,234,125,6024,1,29,113.0,199.0,32505.0,240.16869071550522,0.6162655601659751,4
2952.0,100,5,240.0,16,3734,229.0,233,138,6038,1,29,91.0,200.0,14760.0,240.53274205396653,0.618314290445438,4
2952.0,72,10,228.0,16,3756,232.0,221,120,6052,1,29,112.0,191.0,29520.0,228.56071403458645,0.6205187510325458,4
2945.0,51,10,218.0,9,3778,225.0,218,126,6065,1,29,99.0,189.66666666666666,29450.0,218.1857007230309,0.6228156940323113,4
2942.0,38,11,212.0,6,3800,220.0,216,129,6079,1,29,91.0,188.33333333333334,32362.0,212.08488866489287,0.625,4
2939.0,59,18,210.0,3,3822,231.0,200,96,6094,1,29,135.0,175.66666666666666,52902.0,210.02142747824567,0.6270713699753897,4
2926.0,56,17,190.0,4,3844,229.0,203,101,6108,1,29,128.0,177.66666666666666,49742.0,190.04210059878838,0.6292355541005075,4
2922.0,27,11,162.0,6,3867,215.0,217,137,6122,1,29,78.0,189.66666666666666,32142.0,162.11107303327555,0.6315531602155806,6
2919.0,4,7,134.0,3,3889,211.0,226,153,6137,1,29,58.0,196.66666666666666,20433.0,134.03357788255897,0.6335940045617465,6
2919.0,45,1,108.0,3,3912,219.0,236,154,6151,1,29,65.0,203.0,2919.0,108.04165863221463,0.635890767230169,6
2919.0,164,4,85.0,3,3934,224.0,241,152,6166,1,29,72.0,205.66666666666666,11676.0,85.05292469985967,0.637911464245176,6
2922.0,176,3,67.0,6,3957,221.0,241,156,6181,1,29,65.0,206.0,8766.0,67.26812023536856,0.6400841151730832,6
2903.0,262,5,182.0,1,5344,207.0,242,173,5650,1,16,34.0,207.33333333333334,14515.0,182.00274723201295,0.9456733321536012,6
2906.0,259,8,212.0,4,5370,202.0,245,182,5633,1,16,20.0,209.66666666666666,23248.0,212.03773249117714,0.9531416400425985,4
2913.0,253,5,242.0,11,5397,209.0,243,173,5616,1,23,36.0,208.33333333333334,14565.0,242.24987100099764,0.9608331849741855,4
2913.0,242,5,268.0,14,5423,211.0,243,170,5600,1,23,41.0,208.0,14565.0,268.36542251191753,0.9682199607212998,4
